"","atopid","polity","s_wt_glo","maxmajpow","consultatop","nagatop","neutatop","defenseatop","offenseatop","secrecy","conditio","intcom","base","contrib","ecaid","milaid","organ1","specthrt","macowe","maconc","maconp","nmacowe","nmaconc","nmaconp","nmaroir","condother","speclength","condlength","renounceok","renounceproh","renouncecond","milcontact","commondef","lallycount","lsumcap","ldistance","compel","prob","deter","deterministic","unconditional","PotMilCapacity.score","Depth.score","Scope.score","indx"
"1",1040,0.5,1,0,0,0,0,1,1,0,1,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.693,-2.45,6.827,1,1,1,1,1,-0.958,1.537,2.738,1
"2",1045,1.667,0.446,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,0.226,6.731,0,0,0,0,0,0.999,-0.491,-0.544,2
"3",1050,0,0.868,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.693,-2.33,0,0,0,1,1,0,0.659,1.084,0.192,3
"4",1055,3.5,0.899,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.693,-0.816,5.361,1,0,0,1,1,0.81,-0.484,2.687,4
"5",1060,2.5,0.419,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.732,0,1,1,1,1,1,0.791,-0.51,1.453,5
"6",1065,0,0.891,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-0.547,0,1,0,1,1,1,0.828,-0.565,2.249,6
"7",1070,0,0.84,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.693,-3.289,6.096,0,0,1,1,1,-1.021,0.024,2.164,7
"8",1075,0,0.744,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.558,0,0,1,1,0,0,0.762,-0.066,-0.448,8
"9",1080,0,0.836,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.427,0,0,0,0,0,0,0.749,-0.482,-0.566,9
"10",1085,0,0.836,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.427,0,0,0,1,1,0,0.754,-0.48,0.986,10
"11",1090,0,0.864,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.693,-1.577,0,0,1,1,0,0,0.72,-0.491,0.818,11
"12",1095,0,0.891,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.099,-0.547,0,0,1,1,0,0,0.84,-0.531,-0.27,12
"13",1100,2.25,0.995,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,0.368,6.179,1,0,0,1,1,0.924,0.041,1.413,13
"14",1110,1.2,0.947,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.609,0.916,6.319,1,0,1,1,1,1.026,-0.494,2.837,14
"15",1115,3,0.139,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-0.808,7.06,0,0,0,0,0,0.918,-0.511,-0.549,15
"16",1120,3,0.997,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386,0.367,6.179,1,0,0,1,1,0.946,0.033,1.517,16
"17",1125,0,0.565,1,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.63,0,0,0,1,1,0,0.651,0.906,0.04,17
"18",1135,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.099,-2.186,4.19,0,0,1,1,1,0.661,-0.014,0.748,18
"20",1145,0.5,0.751,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.954,0,1,0,1,1,1,0.713,0.011,2.173,19
"21",1160,2,0.988,1,1,0,0,1,0,0,1,0,3,0,0,0,0,1,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.386,0.015,7.088,0,1,1,0,0,0.924,0.413,-0.23,20
"22",1165,3,0.982,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.099,-0.773,5.361,1,0,0,1,1,0.822,-0.49,2.246,21
"23",1170,0.5,0.007,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.693,-2.051,0,1,0,1,1,1,0.802,0.013,2.28,22
"24",1175,0.5,0.859,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693,-2.07,0,1,0,1,1,1,0.687,0.4,1.581,23
"25",1180,2.333,0.894,1,1,0,0,1,1,0,1,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,0.08,6.293,0,0,1,1,1,0.931,0.332,1.817,24
"26",1185,0.5,0.859,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.581,6.466,0,0,0,0,0,0.757,-0.452,-0.55,25
"27",1190,2.333,0.845,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-0.092,6.535,0,0,1,1,0,0.917,-0.482,0.024,26
"28",1195,2.333,0.864,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-0.001,6.293,0,0,1,1,0,0.926,-0.496,0.864,27
"29",1200,0.5,0.998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.804,0,0,0,0,0,0,-1.327,-0.48,-0.543,28
"30",1205,1,0.999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099,-4.477,0,0,0,1,1,1,-1.173,-0.471,0.706,29
"31",1210,0,0.112,1,0,0,0,1,1,1,1,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.874,0,0,0,1,1,0,0.785,1.074,1.054,30
"32",1215,0,0.068,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.367,7.036,0,0,0,0,0,0.881,-0.568,-0.627,31
"33",1220,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-5.604,0,0,0,1,1,0,-1.296,0.348,-0.122,32
"34",1225,3.5,0.941,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099,-0.259,5.81,1,0,0,1,1,0.877,-0.509,2.613,33
"36",1230,0,0.887,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.693,-2.046,0,1,0,0,1,1,0.66,-0.054,2.325,34
"37",1235,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693,-6.483,0,0,0,1,1,0,-1.386,-0.486,-0.092,35
"38",1240,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-6.898,0,0,0,1,1,1,-1.438,-0.359,0.762,36
"39",1245,0.5,0.359,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.339,0,1,0,0,1,1,0.726,0.129,2.548,37
"40",1255,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-4.617,0,1,0,1,1,1,-1.193,0.568,2.399,38
"41",1260,2,0.999,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386,-5.826,7.336,0,0,1,1,1,-1.268,0.016,1.894,39
"42",1265,0.5,0.715,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-2.155,6.358,1,0,0,1,1,0.706,-0.569,2.622,40
"43",1270,0.5,0.773,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.792,6.466,0,0,0,0,0,0.738,-0.545,-0.615,41
"44",1275,0,0.906,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.701,0,0,0,1,1,1,0.617,-0.533,1.633,42
"45",1280,0,0.906,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.621,0,0,0,1,1,1,0.604,-0.563,1.645,43
"46",1285,1,0.906,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.696,0,1,0,1,1,1,0.614,-0.51,2.174,44
"47",1287,0,0.906,1,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.693,-2.713,0,1,0,1,1,1,0.62,1.091,2.178,45
"49",1295,6,0.648,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.693,-1.056,6.361,0,0,1,1,0,0.826,-0.508,1.183,46
"50",1300,6,0.745,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.693,-0.997,5.361,0,0,1,1,0,0.814,-0.48,1.205,47
"51",1305,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693,-6.352,0,0,0,1,1,0,-1.36,-0.561,-0.085,48
"52",1310,0,0.753,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693,-1.631,0,0,0,1,1,0,0.74,-0.049,0.186,49
"53",1315,0.333,0.369,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.099,-0.72,0,0,0,0,0,0,0.905,-0.49,-0.607,50
"54",1325,0.5,0.263,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.693,-1.751,0,0,0,0,0,0,0.804,-0.538,-0.54,51
"55",1330,3,0.984,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693,-1.367,7.475,1,0,1,1,1,0.766,0.409,1.425,52
"56",1335,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.87,0,0,0,1,1,0,0.687,-0.56,0.168,53
"57",1340,0.667,0.893,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.099,-0.687,0,0,0,0,0,0,0.836,-0.522,-0.512,54
"58",1345,1,0.642,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.112,0,0,0,0,0,0,0.6,-0.476,-0.629,55
"59",1350,1,0.916,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.25,0,1.099,-0.996,5.505,0,1,1,0,0,0.801,-0.439,-0.176,56
"60",1355,0.667,0.877,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.25,0,0.75,0.5,0,0,0,0,1,0,0,0,0,0,0,1.386,-1.129,5.597,0,1,1,0,0,0.802,-0.568,-0.354,57
"61",1360,3,0.495,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-0.574,6.316,0,0,0,0,0,0.906,-0.519,-0.572,58
"62",1365,2.25,0.67,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.386,-0.362,6.47,0,0,0,0,0,0.904,-0.545,-0.555,59
"63",1370,0.5,0.752,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.693,-1.535,0,0,0,0,0,0,0.748,-0.566,-0.512,60
"64",1375,3,0.495,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-0.574,6.316,0,0,1,1,1,0.898,-0.555,1.974,61
"65",1380,3.5,0.751,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.624,7.036,0,0,0,0,0,0.767,-0.555,-0.56,62
"66",1385,3.5,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.693,-1.635,7.036,0,0,1,1,0,0.711,0.421,0.191,63
"67",1390,5,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693,-3.465,6.579,1,0,1,1,1,-1.062,0.406,2.457,64
"68",1395,0.5,0.823,1,0,0,0,1,1,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.456,0,0,0,1,1,0,0.754,0.349,1.082,65
"69",1400,4.5,0.994,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.756,6.895,0,0,1,1,1,0.714,-0.543,0.76,66
"70",1410,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.661,0,0,0,0,0,0,0.61,-0.52,-0.563,67
"71",1415,6.5,0.985,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0.5,1,0,0,0,0,1,0,0,0,0,0.5,0,0.693,-1.661,8.691,0,0,1,1,1,0.821,-0.261,1.779,68
"72",1420,5.5,0.538,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.693,-2.301,0,0,0,0,0,0,0.706,-0.536,-0.464,69
"73",1430,7,0.836,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-2.473,0,0,0,0,0,0,0.659,-0.548,-0.554,70
"74",1435,0.5,0.437,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.693,-1.862,0,0,0,0,0,0,0.765,-0.561,-0.452,71
"75",1440,4,0.796,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.693,-1.251,0,0,0,1,1,0,0.768,-0.049,0.259,72
"76",1445,7.333,0.715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.099,-0.883,5.81,0,0,0,0,0,0.849,-0.448,-0.554,73
"77",1450,0.333,1,0,0,1,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,1.609,-5.592,4.545,0,0,0,0,0,-1.268,0.109,-0.546,74
"78",1455,7.5,0.393,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.428,8.544,0,0,0,0,0,0.893,-0.479,-0.539,75
"79",1460,2,0.413,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.905,6.864,0,0,0,0,0,0.775,-0.545,-0.57,76
"80",1465,3,0.285,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.875,8.44,0,0,0,0,0,0.848,-0.521,-0.554,77
"81",1467,2.5,0.998,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-7.012,7.193,0,0,0,0,0,-1.417,-0.372,-0.53,78
"82",1470,2.5,0.996,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.693,-5.312,0,0,0,1,1,1,-1.272,-0.053,1.858,79
"83",1475,5,0.996,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0.5,1,0.75,0,0,0,0,1,0,0,0,0,0,0,0.693,-5.31,5.79,0,1,1,0,0,-1.254,-0.539,0.062,80
"84",1485,8,0.583,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,-1.665,5.361,0,0,0,0,0,0.771,-0.488,-0.563,81
"85",1490,7.5,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.693,-4.698,0,0,1,1,1,1,-1.198,0.525,2.091,82
"86",2005,4,0.776,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-1.77,7.146,0,0,1,1,0,0.736,-0.571,1.071,83
"87",2010,1.5,0.502,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.693,-4.232,0,0,0,1,1,0,-1.081,-0.554,0.051,84
"88",2012,0.5,0.557,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0.693,-2.65,6.236,0,1,1,0,0,0.674,-0.553,-0.142,85
"89",2013,2.5,0.578,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0.693,-1.829,6.712,0,1,1,0,0,0.755,-0.549,-0.151,86
"90",2015,5.667,0.586,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.609,-0.435,6.731,0,0,0,0,0,0.922,-0.493,-0.572,87
"91",2020,1,0.356,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.693,-2.15,0,0,0,1,1,0,0.737,-0.228,-0.091,88
"92",2025,5,0.883,1,1,0,0,1,1,1,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.386,1.271,6.59,1,0,0,1,1,1.059,0.225,2.396,89
"93",2030,2,0.969,1,0,0,0,1,1,0,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099,0.204,6.097,1,0,1,1,1,0.927,1.631,2.48,90
"94",2035,3,0.765,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.693,-1.146,8.44,0,1,1,0,0,0.854,-0.482,-0.063,91
"95",2040,4.556,0.88,1,0,0,0,1,1,1,1,0,3,1,0,3,0,1,1,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1.609,1.175,6.626,1,0,1,1,1,1.06,2.068,2.542,92
"96",2045,3,0.482,1,1,0,0,1,1,1,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.693,-2.159,7.175,1,0,1,1,1,0.747,0.655,2.385,93
"97",2050,5.667,0.995,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.693,-3.362,6.131,0,1,1,0,0,-1.06,-0.49,-0.137,94
"98",2055,9,0.83,1,0,0,0,1,0,0,1,1,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.693,-2.04,0,0,0,1,1,0,0.685,2.636,0.195,95
"99",2060,8.5,0.666,1,1,0,0,1,0,1,1,0,0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.693,-2.642,6.746,0,1,1,1,0,0.65,1.74,0.126,96
"100",2070,4.5,0.848,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.5,0,1,0.5,0,0,0,0,1,0,0,0,1,0,0,0.693,-3.538,0,0,1,1,0,0,-1.053,-0.513,-0.242,97
